age,job,marital,education,balance,housing,duration,campaign,approval
0.1629955947136564,1,0,1,0.08262976335888109,0,5.30944705489939e-05,0.0,0
0.15198237885462557,10,2,0,0.04991879303633508,0,6.407233670810192e-05,0.0,1
0.1629955947136564,1,1,1,0.04446920175568113,1,4.7417703257592037e-05,0.0,0
0.16740088105726875,4,2,2,0.05108656259647521,1,5.6433745426289115e-05,0.0,0
0.19162995594713658,9,1,1,0.12495134293499416,0,4.775163074532156e-05,0.02040816326530612,0
0.20925110132158592,7,2,0,0.09516650783210963,1,3.606416867478831e-05,0.02040816326530612,0
0.15859030837004406,4,2,1,0.05150266439376652,0,3.372667626068166e-05,0.0,0
0.15418502202643175,4,2,2,0.05217379632488154,1,4.41619102522292e-05,0.02040816326530612,0
0.16519823788546256,1,1,1,0.05020066844740339,1,4.883689508044251e-05,0.04081632653061225,0
0.1563876651982379,6,1,2,0.050952336210252205,1,4.50384699075192e-05,0.02040816326530612,0
0.20704845814977976,10,1,0,0.08998536932390169,0,4.349405527677016e-05,0.0,1
0.14317180616740088,3,1,0,0.04446920175568113,1,5.150831498227867e-05,0.04081632653061225,0
0.1299559471365639,8,2,1,0.07786472664796446,0,4.4120169316263014e-05,0.10204081632653061,1
0.2114537444933921,4,1,2,0.0648313445457108,1,3.364319438874928e-05,0.08163265306122448,0
0.15418502202643175,6,1,1,0.04738191433672031,1,4.6582884538268235e-05,0.08163265306122448,0
0.1563876651982379,1,2,1,0.044764499805371734,0,3.65233189704164e-05,0.02040816326530612,0
0.13876651982378857,8,2,1,0.04891209513966255,0,4.0446966951238276e-05,0.061224489795918366,1
0.13876651982378857,9,2,1,0.05124763425994282,0,4.9463009119935354e-05,0.02040816326530612,1
0.14977973568281938,7,1,1,0.0687373323848002,1,3.681550552217973e-05,0.02040816326530612,0
0.13215859030837007,0,2,1,0.09964966913195795,0,3.606416867478831e-05,0.0,0
0.1696035242290749,1,1,0,0.045167178964040745,0,3.623113241865307e-05,0.0,0
0.18502202643171808,4,0,2,0.04480476772123864,0,5.689289572191721e-05,0.02040816326530612,0
0.15198237885462557,0,0,1,0.06983798875182883,1,5.789467818510577e-05,0.0,0
0.18281938325991193,1,1,0,0.05009328733842498,0,3.806773360116544e-05,0.061224489795918366,0
0.15418502202643175,9,1,1,0.08061636756553603,1,3.401886281244499e-05,0.0,0
0.1629955947136564,1,1,1,0.04136857223392974,0,6.586719695464809e-05,0.02040816326530612,0
0.19603524229074892,4,2,2,0.043730956631454605,1,4.508021084348539e-05,0.02040816326530612,0
0.15859030837004406,6,2,2,0.0506704607991839,0,0.0001116987446455249,0.04081632653061225,1
0.13656387665198239,10,2,1,0.046066495751734875,0,3.547979557126165e-05,0.0,0
0.18281938325991193,9,2,1,0.052334867988349146,0,3.468671778790404e-05,0.04081632653061225,0
0.15418502202643175,1,2,1,0.047529563361565615,0,4.069741256703542e-05,0.0,0
0.2533039647577093,5,0,2,0.10700527509697856,0,4.007129852754257e-05,0.0,1
0.17400881057268724,1,1,0,0.04672420504422759,1,4.115656286266351e-05,0.04081632653061225,0
0.16519823788546256,1,1,0,0.04446920175568113,1,3.435279030017451e-05,0.0,0
0.17841409691629959,1,1,3,0.03487201514073636,1,3.614765054672069e-05,0.04081632653061225,0
0.18942731277533043,0,1,3,0.04446920175568113,1,3.6898987394112116e-05,0.0,0
0.14317180616740088,9,2,1,0.054791210856230115,1,4.6582884538268235e-05,0.02040816326530612,0
0.1563876651982379,4,2,2,0.04446920175568113,0,2.9260396112299314e-05,0.18367346938775508,0
0.14757709251101325,0,2,1,0.05021409108602569,1,3.5605018379160216e-05,0.0,0
0.15859030837004406,4,2,2,0.04446920175568113,0,3.631461429058545e-05,0.0,0
0.1982378854625551,4,1,2,0.03144924229204977,1,5.3762325524452945e-05,0.0,1
0.21585903083700442,4,1,3,0.12920631937826338,0,3.497890433966736e-05,0.02040816326530612,0
0.15418502202643175,4,0,2,0.057193863169621884,0,4.186615877408875e-05,0.02040816326530612,0
0.15418502202643175,4,2,2,0.04446920175568113,1,5.234313370160248e-05,0.02040816326530612,0
0.20704845814977976,7,0,3,0.06966349444973893,1,3.6940728330078304e-05,0.0,0
0.15198237885462557,4,2,2,0.056200587911571655,1,4.128178567056208e-05,0.02040816326530612,0
0.17621145374449343,0,1,1,0.04880471403068415,1,4.50384699075192e-05,0.02040816326530612,0
0.16079295154185025,4,1,2,0.04589200144964497,0,5.789467818510577e-05,0.02040816326530612,0
0.20704845814977976,5,1,0,0.07005275096978564,0,3.522934995546451e-05,0.16326530612244897,0
0.18942731277533043,9,1,1,0.05993208144857116,1,4.03634850793059e-05,0.08163265306122448,0
0.18502202643171808,0,1,1,0.0468718540690729,1,4.1448749414426844e-05,0.061224489795918366,0
0.16519823788546256,9,2,3,0.04971745345700057,1,3.765032424150354e-05,0.04081632653061225,0
0.17400881057268724,2,1,3,0.04566381659306586,1,4.7250739513727276e-05,0.02040816326530612,0
0.1629955947136564,4,2,2,0.050402008026737895,1,3.7608583305537345e-05,0.04081632653061225,0
0.18281938325991193,10,0,0,0.04112696473872834,1,3.719117394587545e-05,0.0,0
0.2048458149779736,2,1,1,0.15324626515080333,0,4.2241827197784456e-05,0.02040816326530612,0
0.1696035242290749,9,1,1,0.05119394370545362,0,4.541413833121491e-05,0.0,0
0.16079295154185025,9,0,1,0.04860337445134964,0,3.6565059906382595e-05,0.02040816326530612,0
0.2048458149779736,0,1,1,0.05254963020630595,0,4.687507109003157e-05,0.04081632653061225,1
0.2048458149779736,9,1,1,0.04813358209956913,1,3.685724645814593e-05,0.04081632653061225,0
0.14317180616740088,6,2,1,0.045140333686796145,0,4.03634850793059e-05,0.0,0
0.15859030837004406,9,1,1,0.06649575173487604,1,4.921256350413821e-05,0.0,0
0.15859030837004406,1,1,2,0.044737654528127134,0,3.3768417196647853e-05,0.0,0
0.13876651982378857,0,2,1,0.10607911303203983,1,4.165745409425779e-05,0.02040816326530612,0
0.17400881057268724,0,2,1,0.04103300626837223,0,3.1890075078169296e-05,0.04081632653061225,0
0.17841409691629959,7,1,1,0.057596542328290895,1,3.6773764586213544e-05,0.02040816326530612,0
0.14537444933920707,4,2,2,0.04554301284546516,0,6.156788055013051e-05,0.02040816326530612,1
0.15198237885462557,0,2,1,0.0727104334170011,1,5.234313370160248e-05,0.0,0
0.2555066079295154,3,1,1,0.05116709842820901,0,3.669028271428116e-05,0.061224489795918366,0
0.18281938325991193,1,0,1,0.061502530167380304,1,5.6266781682424355e-05,0.02040816326530612,0
0.18942731277533043,9,1,2,0.04863021972859424,0,3.898603419242162e-05,0.0,0
0.15418502202643175,1,2,1,0.05981127770097045,1,5.05482734550563e-05,0.0,0
0.17621145374449343,9,1,1,0.08446866485013624,0,3.756684236957116e-05,0.04081632653061225,0
0.16519823788546256,4,2,2,0.04496583938470624,0,4.3911464636432065e-05,0.02040816326530612,0
0.17180616740088106,0,2,1,0.0506704607991839,1,4.470454241978968e-05,0.0,0
0.15418502202643175,0,1,1,0.05830794217527281,1,3.685724645814593e-05,0.0,0
0.17621145374449343,4,1,2,0.16539375310398519,0,3.898603419242162e-05,0.02040816326530612,0
0.17841409691629959,0,1,1,0.03822767479631146,1,4.0280003207373515e-05,0.0,0
0.18061674008810574,0,1,1,0.11401189245781936,1,3.4102344684377374e-05,0.12244897959183673,0
0.16519823788546256,0,1,1,0.04683158615320599,1,3.94869254240159e-05,0.02040816326530612,0
0.16519823788546256,11,1,3,0.06727426477496946,0,3.598068680285593e-05,0.0,0
0.16519823788546256,0,1,2,0.04446920175568113,1,3.606416867478831e-05,0.02040816326530612,0
0.14537444933920707,9,2,2,0.04677789559871679,1,4.1448749414426844e-05,0.02040816326530612,0
0.15418502202643175,7,2,1,0.04446920175568113,0,4.7250739513727276e-05,0.02040816326530612,0
0.15859030837004406,0,2,1,0.13814579670071542,1,3.3935380940512614e-05,0.08163265306122448,0
0.17180616740088106,0,0,1,0.04454973758741493,0,3.919473887225257e-05,0.0,0
0.15859030837004406,7,1,1,0.043636998161098506,1,3.790076985730068e-05,0.04081632653061225,0
0.15859030837004406,6,1,2,0.07093864511885746,1,3.589720493092355e-05,0.02040816326530612,0
0.15859030837004406,0,1,2,0.05653615387712917,1,4.9087340696239645e-05,0.04081632653061225,0
0.16519823788546256,7,2,1,0.044751077166749434,1,3.735813768974021e-05,0.0,0
0.1629955947136564,9,1,1,0.044777922443994034,1,3.969563010384686e-05,0.02040816326530612,0
0.20704845814977976,5,1,1,0.02828149957718688,1,4.9296045376070594e-05,0.02040816326530612,1
0.19162995594713658,1,1,0,0.04446920175568113,1,3.7399878625706397e-05,0.10204081632653061,0
0.1563876651982379,6,1,1,0.04735506905947571,1,5.601633606662722e-05,0.22448979591836735,0
0.14977973568281938,4,2,2,0.06288506194547724,0,4.336883246887159e-05,0.02040816326530612,0
0.1629955947136564,7,1,1,0.07105944886645817,0,3.535457276336308e-05,0.02040816326530612,0
0.13436123348017623,8,2,1,0.16817223929880135,0,5.301098867706152e-05,0.02040816326530612,0
0.20925110132158592,5,0,1,0.044992684661950846,1,4.812729916901727e-05,0.04081632653061225,0
0.14317180616740088,1,2,1,0.11913934041153809,1,5.150831498227867e-05,0.02040816326530612,0
0.16740088105726875,7,1,1,0.04448262439430343,0,3.969563010384686e-05,0.02040816326530612,0
0.17621145374449343,9,1,2,0.05496570515832002,0,4.524717458735015e-05,0.0,0
0.24889867841409694,5,1,1,0.09508597200037583,0,4.1073080990731135e-05,0.0,1
0.15859030837004406,9,2,2,0.057784459269003094,1,4.591502956280919e-05,0.0,0
0.18942731277533043,9,1,1,0.0649521482933115,0,4.4746283355755866e-05,0.02040816326530612,0
0.16079295154185025,9,2,2,0.08014657521375551,1,6.540804665902e-05,0.02040816326530612,1
0.1696035242290749,4,0,2,0.062119971544006114,1,8.915863922378221e-05,0.061224489795918366,0
0.14757709251101325,1,2,2,0.050576502328827794,0,5.017260503136059e-05,0.0,1
0.18281938325991193,9,2,2,0.04446920175568113,1,3.915299793628638e-05,0.02040816326530612,0
0.17621145374449343,9,1,1,0.07171715815895088,1,4.153223128635923e-05,0.0,0
0.14757709251101325,9,1,1,0.06593200091273943,1,3.815121547309782e-05,0.0,0
0.16740088105726875,7,2,1,0.041838364585710254,1,3.585546399495736e-05,0.0,0
0.20704845814977976,5,1,1,0.062361579039207526,0,3.4060603748411185e-05,0.26530612244897955,0
0.1629955947136564,9,2,1,0.16727292251110723,1,3.9236479808218766e-05,0.04081632653061225,0
0.13876651982378857,1,2,1,0.039771278237876,1,3.731639675377401e-05,0.04081632653061225,0
0.16740088105726875,9,1,2,0.05026778164051489,1,3.3768417196647853e-05,0.02040816326530612,0
0.20925110132158592,6,1,1,0.19874901008040158,0,4.1615713158291604e-05,0.0,0
0.15198237885462557,4,1,2,0.04107327418423914,0,4.253401374954779e-05,0.061224489795918366,0
0.17621145374449343,4,1,2,0.049462423323176866,1,6.064957995887432e-05,0.02040816326530612,1
0.18281938325991193,9,1,1,0.06339512221312466,0,3.631461429058545e-05,0.02040816326530612,0
0.14977973568281938,1,1,1,0.05755627441242399,1,4.403668744433064e-05,0.02040816326530612,0
0.19162995594713658,1,1,0,0.04856310653548274,1,6.816294843278855e-05,0.18367346938775508,0
0.19162995594713658,7,1,1,0.04983825720460128,0,3.965388916788066e-05,0.04081632653061225,0
0.20044052863436124,5,1,2,0.04417390370599052,1,3.418582655630975e-05,0.04081632653061225,0
0.16519823788546256,9,1,1,0.09856243540355163,1,4.07808944389678e-05,0.08163265306122448,0
0.19162995594713658,1,1,0,0.049368464852820766,0,3.581372305899117e-05,0.02040816326530612,0
0.17400881057268724,6,1,0,0.0472074200346304,0,3.798425172923306e-05,0.12244897959183673,0
0.20264317180616742,4,1,0,0.06716688366599105,1,4.111482192669732e-05,0.0,0
0.15418502202643175,7,2,1,0.04991879303633508,1,4.282620030131112e-05,0.0,0
0.1563876651982379,9,1,1,0.041730983476731855,0,4.5748065818944434e-05,0.04081632653061225,0
0.1563876651982379,9,1,1,0.04928792902108696,1,4.2116604389885884e-05,0.0,0
0.1629955947136564,1,1,0,0.046120186306224074,1,3.372667626068166e-05,0.0,0
0.16079295154185025,9,1,2,0.04446920175568113,1,3.802599266519925e-05,0.0,0
0.1982378854625551,11,1,1,0.04637521644004778,0,3.802599266519925e-05,0.10204081632653061,0
0.17180616740088106,2,1,2,0.09240144427591576,0,4.2617495621480165e-05,0.04081632653061225,0
0.18061674008810574,9,2,1,0.04491214883021704,1,4.149049035039303e-05,0.04081632653061225,0
0.18281938325991193,1,2,1,0.04446920175568113,1,6.540804665902e-05,0.02040816326530612,0
0.14977973568281938,8,2,1,0.08602569093032308,0,3.848514296082734e-05,0.0,0
0.18942731277533043,9,0,1,0.044737654528127134,0,3.9403443552083526e-05,0.04081632653061225,0
0.1563876651982379,1,1,1,0.09246855746902725,1,3.852688389679353e-05,0.0,0
0.20925110132158592,9,1,3,0.047234265311875,1,4.236705000568303e-05,0.04081632653061225,0
0.20925110132158592,3,1,0,0.13952832847881236,0,3.623113241865307e-05,0.04081632653061225,0
0.19603524229074892,10,1,2,0.06640179326451993,1,4.03634850793059e-05,0.061224489795918366,0
0.15859030837004406,0,2,1,0.04448262439430343,1,5.35118799086558e-05,0.12244897959183673,0
0.19383259911894274,6,1,2,0.09832082790835023,0,6.215225365365717e-05,0.04081632653061225,0
0.18061674008810574,4,1,2,0.09496516825277512,0,3.8568624832759725e-05,0.22448979591836735,0
0.14317180616740088,0,1,1,0.04115381001597294,1,4.770988980935537e-05,0.02040816326530612,0
0.19383259911894274,1,1,1,0.05260332076079515,1,6.144265774223194e-05,0.02040816326530612,0
0.1629955947136564,4,1,2,0.04446920175568113,1,3.585546399495736e-05,0.0,0
0.17621145374449343,4,1,1,0.04193232305606636,1,4.366101902063492e-05,0.02040816326530612,0
0.15418502202643175,10,2,1,0.04446920175568113,0,3.848514296082734e-05,0.02040816326530612,0
0.17621145374449343,4,1,2,0.050965758848874505,1,3.936170261611734e-05,0.02040816326530612,0
0.17841409691629959,9,1,1,0.04446920175568113,0,3.372667626068166e-05,0.02040816326530612,0
0.15198237885462557,4,1,2,0.04977114401148978,1,3.982085291174543e-05,0.04081632653061225,0
0.15418502202643175,4,1,2,0.0759989798794647,0,3.8944293256455434e-05,0.08163265306122448,0
0.2048458149779736,1,0,0,0.04997248359082428,0,4.257575468551398e-05,0.02040816326530612,0
0.2114537444933921,5,1,0,0.09011959571012469,1,3.685724645814593e-05,0.04081632653061225,0
0.18502202643171808,1,1,0,0.04744902752983181,0,3.631461429058545e-05,0.02040816326530612,0
0.2048458149779736,1,1,1,0.057744191353136194,1,4.361927808466873e-05,0.061224489795918366,0
0.15859030837004406,4,1,2,0.05003959678393578,0,4.84194857207806e-05,0.02040816326530612,0
0.14537444933920707,10,2,1,0.044683963973637934,0,3.831817921696258e-05,0.061224489795918366,0
0.17621145374449343,9,0,2,0.14097797345002078,1,4.900385882430726e-05,0.02040816326530612,0
0.14757709251101325,1,2,1,0.050938913571629905,0,7.914081459189657e-05,0.04081632653061225,1
0.20264317180616742,3,1,1,0.04727453322774191,1,3.7399878625706397e-05,0.0,0
0.15418502202643175,9,2,1,0.04446920175568113,0,4.090611724686637e-05,0.02040816326530612,0
0.1696035242290749,9,2,2,0.12236077368089018,0,3.681550552217973e-05,0.04081632653061225,0
0.20044052863436124,2,1,2,0.05284492825599656,0,4.086437631090018e-05,0.061224489795918366,0
0.2114537444933921,9,1,2,0.056321391659172354,0,5.601633606662722e-05,0.0,0
0.17180616740088106,6,1,1,0.06481792190708849,1,4.8920376952374885e-05,0.0,0
0.14757709251101325,8,2,1,0.056173742634327055,1,4.2951423109209686e-05,0.0,0
0.1563876651982379,9,1,2,0.031207634796848363,1,3.681550552217973e-05,0.04081632653061225,0
0.16740088105726875,0,2,1,0.05657642179299606,1,3.5771982123024976e-05,0.24489795918367344,0
0.20704845814977976,7,0,1,0.0579857988483376,0,3.702421020201069e-05,0.10204081632653061,0
0.17180616740088106,7,1,1,0.04446920175568113,1,4.5748065818944434e-05,0.0,0
0.13656387665198239,1,2,1,0.04680474087596139,1,5.367884365252056e-05,0.0,1
0.18502202643171808,4,1,1,0.20803747600703343,0,3.4561494980005466e-05,0.04081632653061225,0
0.16079295154185025,6,1,1,0.05150266439376652,1,5.355362084462199e-05,0.061224489795918366,0
0.16079295154185025,1,2,2,0.04446920175568113,1,4.4287133060127774e-05,0.061224489795918366,0
0.15859030837004406,9,1,1,0.04452289231017033,1,6.0232170599212425e-05,0.0,0
0.16079295154185025,3,1,2,0.19505778445926897,0,6.252792207735289e-05,0.02040816326530612,0
0.16740088105726875,9,2,2,0.04446920175568113,0,4.366101902063492e-05,0.02040816326530612,0
0.19383259911894274,1,1,0,0.12199836243808808,0,3.539631369932927e-05,0.04081632653061225,0
0.19603524229074892,1,0,0,0.04496583938470624,1,4.75846670014568e-05,0.0,0
0.21365638766519826,6,1,2,0.05242882645870525,0,3.602242773882212e-05,0.02040816326530612,0
0.15418502202643175,1,1,1,0.05987839089408195,1,3.840166108889496e-05,0.0,0
0.16519823788546256,1,2,1,0.09226721788969275,1,3.7441619561672585e-05,0.0,0
0.17621145374449343,0,0,1,0.04531482798888605,0,3.702421020201069e-05,0.10204081632653061,0
0.17180616740088106,8,1,1,0.047959087797479226,0,4.1573972222325415e-05,0.10204081632653061,0
0.14537444933920707,9,2,2,0.07492516878968067,1,4.716725764179489e-05,0.0,0
0.18722466960352424,0,1,1,0.05869719869531952,1,3.681550552217973e-05,0.04081632653061225,0
0.14317180616740088,6,1,1,0.04151622125877505,1,3.9111257000320194e-05,0.02040816326530612,0
0.17400881057268724,4,1,2,0.045126911048173846,1,4.637417985843728e-05,0.08163265306122448,0
0.15859030837004406,0,1,2,0.04539536382061985,0,3.835992015292877e-05,0.04081632653061225,1
0.19383259911894274,1,1,0,0.09960940121609105,1,5.530674015520198e-05,0.02040816326530612,1
0.18722466960352424,1,1,1,0.050912068294385306,1,4.215834532585207e-05,0.02040816326530612,0
0.20044052863436124,7,1,1,0.11150185903544918,0,3.593894586688974e-05,0.10204081632653061,0
0.20044052863436124,9,0,1,0.04446920175568113,1,3.898603419242162e-05,0.08163265306122448,0
0.18722466960352424,4,1,2,0.0938779345243688,0,3.756684236957116e-05,0.02040816326530612,0
0.19162995594713658,2,0,3,0.03505993208144857,1,7.459105257158184e-05,0.02040816326530612,1
0.14757709251101325,4,1,2,0.050522811774338594,0,5.217616995773771e-05,0.0,0
0.18281938325991193,1,0,0,0.040294761144145715,1,7.634417188216182e-05,0.0,1
0.16740088105726875,2,1,1,0.05242882645870525,1,9.529455681081217e-05,0.4693877551020408,1
